Date,3M Normal,3M Enhanced,3M ML,6M Normal,6M Enhanced,6M ML,12M Normal,12M Enhanced,12M ML,Average Risk-free rate return (converted to monthly)
31/10/2014,-0.0477,-0.0550,-0.0477,-0.0497,-0.0462,-0.0497,-0.0442,-0.0417,-0.0442,0.0031
30/11/2014,-0.0675,-0.0792,-0.0675,-0.0760,-0.0740,-0.0760,-0.0651,-0.0652,-0.0651,0.0031
31/12/2014,-0.0844,-0.0859,-0.0844,-0.1003,-0.0972,-0.1003,-0.0860,-0.0855,-0.0860,0.0031
31/1/2015,0.0581,0.0819,0.0581,0.0742,0.0702,0.0742,0.0444,0.0435,0.0444,0.0031
28/2/2015,0.0316,0.0344,0.0316,0.0526,0.0434,0.0526,0.0375,0.0286,0.0375,0.0031
31/3/2015,-0.0096,-0.0127,-0.0096,-0.0265,-0.0221,-0.0265,-0.0321,-0.0262,-0.0321,0.0031
30/4/2015,0.0141,0.0166,0.0141,0.0156,0.0211,0.0156,0.0099,0.0088,0.0099,0.0031
31/5/2015,-0.0387,-0.0457,-0.0387,-0.0467,-0.0433,-0.0467,-0.0320,-0.0273,-0.0320,0.0031
30/6/2015,-0.0445,-0.0493,-0.0445,-0.0475,-0.0493,-0.0475,-0.0502,-0.0508,-0.0502,0.0031
31/7/2015,0.0129,0.0101,0.0129,-0.0022,0.0004,-0.0022,-0.0037,0.0024,-0.0037,0.0031
31/8/2015,-0.1477,-0.1786,-0.1477,-0.1855,-0.1784,-0.1855,-0.1832,-0.1823,-0.1832,0.0031
30/9/2015,0.0727,0.0891,0.0727,0.1048,0.1000,0.1048,0.1078,0.1052,0.1078,0.0031
31/10/2015,0.0769,0.1047,0.0769,0.1112,0.1110,0.1112,0.0968,0.0996,0.0968,0.0031
30/11/2015,-0.0074,0.0036,-0.0074,-0.0276,-0.0253,-0.0276,-0.0306,-0.0263,-0.0306,0.0031
31/12/2015,0.0219,0.0175,0.0219,-0.0009,-0.0018,-0.0009,0.0062,0.0051,0.0062,0.0031
31/1/2016,-0.0557,-0.0571,-0.0557,-0.0696,-0.0608,-0.0696,-0.0740,-0.0761,-0.0740,0.0031
29/2/2016,0.0050,0.0142,0.0050,-0.0045,-0.0048,-0.0045,-0.0070,-0.0050,-0.0070,0.0031
31/3/2016,0.0147,0.0075,0.0147,0.0347,0.0333,0.0347,0.0478,0.0339,0.0478,0.0031
30/4/2016,-0.0128,-0.0112,-0.0128,-0.0019,-0.0017,-0.0019,0.0001,-0.0085,0.0001,0.0031
31/5/2016,-0.0113,-0.0044,-0.0113,-0.0268,-0.0279,-0.0268,-0.0398,-0.0384,-0.0398,0.0031
30/6/2016,-0.0133,-0.0264,-0.0264,-0.0159,-0.0168,-0.0168,-0.0295,-0.0209,-0.0209,0.0031
31/7/2016,0.0159,0.0206,0.0206,0.0111,0.0180,0.0180,0.0216,0.0226,0.0226,0.0031
31/8/2016,-0.0019,0.0012,-0.0019,-0.0001,-0.0063,-0.0001,0.0038,-0.0024,0.0038,0.0031
30/9/2016,0.0093,0.0190,0.0093,-0.0087,-0.0058,-0.0087,-0.0091,-0.0087,-0.0091,0.0031
31/10/2016,-0.0099,-0.0038,-0.0099,-0.0226,-0.0148,-0.0226,-0.0176,-0.0176,-0.0176,0.0031
30/11/2016,-0.0498,-0.0539,-0.0498,-0.0514,-0.0551,-0.0514,-0.0722,-0.0697,-0.0722,0.0031
31/12/2016,0.0274,0.0412,0.0274,0.0430,0.0347,0.0430,0.0442,0.0365,0.0442,0.0031
31/1/2017,0.0442,0.0449,0.0442,0.0577,0.0542,0.0577,0.0672,0.0648,0.0672,0.0031
28/2/2017,0.0198,0.0197,0.0198,0.0143,0.0140,0.0143,0.0209,0.0239,0.0209,0.0031
31/3/2017,0.0565,0.0546,0.0565,0.0838,0.0829,0.0838,0.1141,0.1145,0.1141,0.0031
30/4/2017,0.0254,0.0281,0.0254,0.0344,0.0363,0.0344,0.0200,0.0213,0.0200,0.0031
31/5/2017,-0.0102,-0.0168,-0.0102,-0.0287,-0.0153,-0.0287,-0.0536,-0.0483,-0.0536,0.0031
30/6/2017,0.0046,0.0044,0.0046,-0.0091,-0.0054,-0.0091,-0.0229,-0.0167,-0.0229,0.0031
31/7/2017,-0.0272,-0.0381,-0.0272,-0.0277,-0.0267,-0.0277,-0.0330,-0.0364,-0.0330,0.0031
31/8/2017,-0.0263,-0.0276,-0.0263,-0.0347,-0.0369,-0.0347,-0.0342,-0.0354,-0.0342,0.0031
30/9/2017,0.0218,0.0619,0.0218,0.0608,0.0415,0.0608,0.0515,0.0400,0.0515,0.0031
31/10/2017,0.0308,0.0211,0.0308,0.0311,0.0291,0.0311,0.0325,0.0257,0.0325,0.0031
30/11/2017,-0.0565,-0.0613,-0.0565,-0.1038,-0.1038,-0.1038,-0.0842,-0.0874,-0.0842,0.0031
31/12/2017,0.0056,0.0113,0.0056,0.0103,0.0054,0.0103,-0.0005,0.0001,-0.0005,0.0031
31/1/2018,0.0001,-0.0030,0.0001,-0.0027,-0.0033,-0.0027,0.0064,0.0072,0.0064,0.0031
28/2/2018,-0.0370,-0.0409,-0.0370,-0.0447,-0.0401,-0.0447,-0.0520,-0.0492,-0.0520,0.0031
31/3/2018,-0.1040,-0.1161,-0.1040,-0.1195,-0.1188,-0.1195,-0.1136,-0.1101,-0.1136,0.0031
30/4/2018,-0.0284,-0.0242,-0.0284,-0.0323,-0.0333,-0.0323,-0.0502,-0.0454,-0.0502,0.0031
31/5/2018,-0.0407,-0.0816,-0.0407,-0.0582,-0.0575,-0.0582,-0.0347,-0.0345,-0.0347,0.0031
30/6/2018,0.0101,0.0319,0.0101,0.0452,0.0428,0.0452,0.0205,0.0147,0.0205,0.0031
31/7/2018,0.0566,0.0745,0.0745,0.1012,0.0909,0.0909,0.0977,0.0961,0.0961,0.0031
31/8/2018,-0.0153,-0.0172,-0.0172,-0.0417,-0.0465,-0.0465,-0.0417,-0.0459,-0.0459,0.0031
30/9/2018,-0.0058,-0.0049,-0.0058,-0.0117,-0.0130,-0.0117,-0.0072,-0.0111,-0.0072,0.0031
31/10/2018,-0.1095,-0.1278,-0.1095,-0.1408,-0.1404,-0.1408,-0.1500,-0.1474,-0.1500,0.0031
30/11/2018,-0.0272,-0.0208,-0.0208,-0.0443,-0.0410,-0.0410,-0.0616,-0.0623,-0.0623,0.0031
31/12/2018,-0.0522,-0.0663,-0.0663,-0.0667,-0.0721,-0.0721,-0.0678,-0.0685,-0.0685,0.0031
31/1/2019,0.0514,0.0844,0.0844,0.0951,0.0932,0.0932,0.0950,0.0942,0.0942,0.0031
28/2/2019,0.0384,0.0405,0.0384,0.0655,0.0535,0.0655,0.0639,0.0551,0.0639,0.0031
31/3/2019,0.0108,0.0038,0.0108,0.0641,0.0605,0.0641,0.0632,0.0611,0.0632,0.0031
30/4/2019,0.0322,0.0333,0.0333,0.0470,0.0384,0.0384,0.0617,0.0577,0.0577,0.0031
31/5/2019,-0.0553,-0.0553,-0.0553,-0.0616,-0.0600,-0.0600,-0.0837,-0.0839,-0.0839,0.0031
30/6/2019,0.0122,0.0192,0.0122,0.0226,0.0131,0.0226,0.0233,0.0208,0.0233,0.0031
31/7/2019,0.0203,0.0580,0.0203,0.0393,0.0419,0.0393,0.0440,0.0418,0.0440,0.0031
31/8/2019,-0.0479,-0.0537,-0.0537,-0.0627,-0.0598,-0.0598,-0.0774,-0.0769,-0.0769,0.0031
30/9/2019,-0.0021,-0.0027,-0.0027,0.0108,0.0111,0.0111,0.0102,0.0114,0.0114,0.0031
31/10/2019,0.0436,0.0712,0.0712,0.0723,0.0806,0.0806,0.0777,0.0797,0.0797,0.0031
30/11/2019,-0.0218,-0.0320,-0.0218,-0.0383,-0.0409,-0.0383,-0.0413,-0.0391,-0.0413,0.0031
31/12/2019,0.0252,0.0305,0.0305,0.0436,0.0482,0.0482,0.0422,0.0476,0.0476,0.0031
31/1/2020,-0.0391,-0.0594,-0.0391,-0.0687,-0.0642,-0.0687,-0.0503,-0.0507,-0.0503,0.0031
29/2/2020,-0.0459,-0.0497,-0.0497,-0.0546,-0.0478,-0.0478,-0.0776,-0.0785,-0.0785,0.0031
31/3/2020,-0.2732,-0.3163,-0.3163,-0.3231,-0.3155,-0.3155,-0.3231,-0.3163,-0.3163,0.0031
30/4/2020,0.2471,0.3515,0.3515,0.3359,0.3414,0.3414,0.3438,0.3288,0.3288,0.0031
31/5/2020,0.0800,0.0969,0.0969,0.0982,0.0941,0.0941,0.1014,0.0995,0.0995,0.0031
30/6/2020,-0.0045,0.0124,-0.0045,-0.0097,-0.0096,-0.0097,-0.0146,-0.0172,-0.0146,0.0031
31/7/2020,0.0506,0.0529,0.0506,0.0496,0.0564,0.0496,0.0722,0.0683,0.0722,0.0031
31/8/2020,0.0763,0.0751,0.0763,0.0836,0.0811,0.0836,0.0773,0.0666,0.0773,0.0031
30/9/2020,-0.0515,-0.0587,-0.0515,-0.0452,-0.0352,-0.0452,-0.0868,-0.0836,-0.0868,0.0031
31/10/2020,-0.0410,-0.0327,-0.0327,-0.0492,-0.0467,-0.0467,-0.0666,-0.0627,-0.0627,0.0031
30/11/2020,0.1687,0.2024,0.1687,0.1910,0.1906,0.1910,0.2151,0.2155,0.2151,0.0031
31/12/2020,0.0978,0.1114,0.0978,0.1297,0.1267,0.1297,0.1552,0.1639,0.1552,0.0031
31/1/2021,-0.0607,-0.0249,-0.0607,-0.0638,-0.0580,-0.0638,-0.0980,-0.0937,-0.0980,0.0031
28/2/2021,0.0350,0.0200,0.0350,0.0222,0.0299,0.0222,0.0897,0.0863,0.0897,0.0031
31/3/2021,0.0228,0.0144,0.0144,-0.0112,-0.0079,-0.0079,0.0442,0.0460,0.0460,0.0031
30/4/2021,0.0495,0.0505,0.0495,0.0622,0.0435,0.0622,0.0127,0.0047,0.0127,0.0031
31/5/2021,-0.0818,-0.0984,-0.0818,-0.0943,-0.0890,-0.0943,-0.0830,-0.0705,-0.0830,0.0031
30/6/2021,-0.0348,-0.0291,-0.0348,-0.0635,-0.0559,-0.0635,-0.0592,-0.0541,-0.0592,0.0031
31/7/2021,0.0155,0.0295,0.0155,0.0185,0.0148,0.0185,-0.0089,-0.0063,-0.0089,0.0031
31/8/2021,0.0160,0.0133,0.0160,-0.0186,-0.0151,-0.0186,-0.0168,-0.0132,-0.0168,0.0031
30/9/2021,-0.0091,-0.0048,-0.0091,-0.0048,0.0026,-0.0048,-0.0324,-0.0455,-0.0324,0.0031
31/10/2021,0.0109,0.0021,0.0109,-0.0166,-0.0132,-0.0166,-0.0175,-0.0071,-0.0175,0.0031
30/11/2021,-0.0752,-0.0644,-0.0752,-0.0673,-0.0573,-0.0673,-0.0791,-0.0656,-0.0791,0.0031
31/12/2021,-0.0317,-0.0316,-0.0317,-0.0558,-0.0405,-0.0558,-0.0654,-0.0580,-0.0654,0.0031
31/1/2022,-0.0156,-0.0199,-0.0156,-0.0206,-0.0232,-0.0206,-0.0266,-0.0222,-0.0266,0.0031
28/2/2022,-0.0006,-0.0082,-0.0006,-0.0246,-0.0184,-0.0246,-0.0326,-0.0358,-0.0326,0.0031
31/3/2022,-0.0110,0.0032,-0.0110,-0.0127,-0.0088,-0.0127,-0.0161,-0.0144,-0.0161,0.0031
30/4/2022,0.0058,-0.0077,0.0058,-0.0188,-0.0179,-0.0188,0.0194,0.0260,0.0194,0.0031
31/5/2022,-0.0708,-0.0856,-0.0708,-0.0645,-0.0632,-0.0645,-0.0821,-0.0805,-0.0821,0.0031
30/6/2022,-0.0761,-0.0856,-0.0761,-0.0854,-0.0896,-0.0854,-0.0755,-0.0686,-0.0755,0.0031
31/7/2022,0.0057,-0.0102,0.0057,0.0179,0.0126,0.0179,-0.0052,-0.0086,-0.0052,0.0031
31/8/2022,0.0016,-0.0093,0.0016,-0.0232,-0.0139,-0.0232,-0.0419,-0.0278,-0.0419,0.0031
30/9/2022,-0.0748,-0.0871,-0.0748,-0.1049,-0.0995,-0.1049,-0.1012,-0.0995,-0.1012,0.0031
31/10/2022,0.0477,0.0800,0.0477,0.1047,0.1039,0.1047,0.0844,0.0853,0.0844,0.0031
30/11/2022,0.0455,0.0562,0.0455,0.0441,0.0454,0.0441,0.0596,0.0694,0.0596,0.0031
31/12/2022,0.0133,0.0141,0.0133,0.0142,0.0207,0.0142,0.0358,0.0406,0.0358,0.0031
