Date,3M Normal,3M Enhanced,3M ML,6M Normal,6M Enhanced,6M ML,12M Normal,12M Enhanced,12M ML,Average Risk-free rate return (converted to monthly)
31/5/2012,-0.001079612,0.006423204,-0.001079612,0.005668281,0.001095962,0.005668281,0.017733961,0.011427769,0.017733961,0.003076543
30/6/2012,0.001009669,-0.002991912,0.001009669,-0.024801208,-0.030605419,-0.024801208,-0.029923351,-0.039674559,-0.029923351,0.003076543
31/7/2012,0.004109471,0.011183029,0.004109471,-0.002520198,-0.008728627,-0.002520198,0.016318826,0.010475337,0.016318826,0.003076543
31/8/2012,-0.007611372,-0.005898618,-0.007611372,0.049073498,0.046874132,0.049073498,0.041996198,0.035354856,0.041996198,0.003076543
30/9/2012,-0.00633034,-0.007896591,-0.00633034,0.00528187,-0.002556685,0.00528187,0.008986769,0.009396359,0.008986769,0.003076543
31/10/2012,0.005451912,0.002455158,0.005451912,-0.003371628,0.009635133,-0.003371628,-0.038700043,-0.037597848,-0.038700043,0.003076543
30/11/2012,-0.006950423,0.006459519,-0.006950423,0.025258912,0.019318577,0.025258912,0.03773171,0.021245847,0.03773171,0.003076543
31/12/2012,-0.001585677,0.007294639,-0.001585677,0.014492482,0.002381847,0.014492482,0.026072157,0.01342443,0.026072157,0.003076543
31/1/2013,-0.02104243,-0.019750469,-0.02104243,-0.001522959,0.00014307,-0.001522959,-0.013874529,-0.008262811,-0.013874529,0.003076543
28/2/2013,0.019067137,0.030014539,0.019067137,0.028202702,0.019116128,0.028202702,0.043286976,0.038238216,0.043286976,0.003076543
31/3/2013,0.010028823,0.002983884,0.010028823,0.009651175,0.003777663,0.009651175,0.020737912,0.01409046,0.020737912,0.003076543
30/4/2013,0.027038597,0.032521114,0.027038597,0.04455493,0.041393527,0.04455493,0.058063055,0.048676526,0.058063055,0.003076543
31/5/2013,0.047600413,0.066177853,0.047600413,-0.025097459,-0.027085165,-0.025097459,0.033707528,0.042218286,0.033707528,0.003076543
30/6/2013,0.018085231,0.032333978,0.018085231,0.038855122,0.038810366,0.038855122,0.033317957,0.022777504,0.033317957,0.003076543
31/7/2013,0.024123743,0.039889187,0.024123743,0.024369624,0.027138737,0.024369624,0.022104128,0.028561662,0.022104128,0.003076543
31/8/2013,0.013974332,0.021175624,0.013974332,-0.01276711,-0.017403201,-0.01276711,0.007984837,0.012623018,0.007984837,0.003076543
30/9/2013,0.042906296,0.037723054,0.042906296,0.046171183,0.05569362,0.046171183,0.015314444,0.024593851,0.015314444,0.003076543
31/10/2013,0.01222701,0.021395286,0.01222701,0.04803181,0.040159699,0.04803181,0.033777239,0.026602228,0.033777239,0.003076543
30/11/2013,0.031421559,0.026305375,0.031421559,0.037030264,0.017529841,0.037030264,0.035410513,0.023912724,0.035410513,0.003076543
31/12/2013,0.0230475,0.015990649,0.0230475,0.012073758,0.011826132,0.012073758,0.035701445,0.037690483,0.035701445,0.003076543
31/1/2014,0.007850651,0.01262557,0.007850651,0.010030562,0.009732191,0.010030562,-0.001998385,-0.006363621,-0.001998385,0.003076543
28/2/2014,-0.003305241,-0.036840967,-0.003305241,0.014385404,0.010291439,0.014385404,0.002284367,0.002873824,0.002284367,0.003076543
31/3/2014,-0.005994193,0.009111659,-0.005994193,0.035215433,0.028271081,0.035215433,0.033551363,0.026445517,0.033551363,0.003076543
30/4/2014,0.012871445,0.004611814,0.012871445,0.001974133,0.009403247,0.001974133,0.052981961,0.056733302,0.052981961,0.003076543
31/5/2014,0.00894822,0.003304367,0.00894822,0.027517042,0.028117375,0.027517042,0.019109308,0.011752481,0.019109308,0.003076543
30/6/2014,0.022377493,0.018636697,0.022377493,0.035488355,0.04215586,0.035488355,0.029221661,0.026040626,0.029221661,0.003076543
31/7/2014,-0.023365064,-0.019425369,-0.023365064,0.016068377,0.01305635,0.016068377,0.02557051,0.028310373,0.02557051,0.003076543
31/8/2014,-0.022186297,-0.020783957,-0.022186297,-0.032533373,-0.032702282,-0.032533373,-0.019626331,-0.003487799,-0.019626331,0.003076543
30/9/2014,0.002962624,0.004119652,0.002962624,0.01100801,0.008854599,0.01100801,0.020685794,0.022974198,0.020685794,0.003076543
31/10/2014,0.006693726,0.009763156,0.006693726,-0.002076771,-0.008101639,-0.002076771,-0.009624235,-0.016247312,-0.009624235,0.003076543
30/11/2014,0.015062654,0.028440014,0.015062654,0.027088161,0.026012965,0.027088161,-0.000871101,0.002168365,-0.000871101,0.003076543
31/12/2014,0.017095062,0.01561709,0.017095062,0.01208092,0.010761604,0.01208092,0.018615614,0.026989214,0.018615614,0.003076543
31/1/2015,0.00456301,-0.025014107,0.00456301,-0.006138378,-0.012814958,-0.006138378,0.038305057,0.03890733,0.038305057,0.003076543
28/2/2015,-0.002947137,-0.005024697,-0.002947137,-0.028529544,-0.015510109,-0.028529544,0.009720762,0.023813206,0.009720762,0.003076543
31/3/2015,0.018529922,0.025001855,0.018529922,0.058647182,0.055436269,0.058647182,0.058911024,0.053885151,0.058911024,0.003076543
30/4/2015,0.003942575,-0.001441207,0.003942575,-0.007072186,-0.010301075,-0.007072186,-0.028878021,-0.030676415,-0.028878021,0.003076543
31/5/2015,0.035060317,0.038106557,0.035060317,0.030814457,0.027034279,0.030814457,0.016446757,0.008354752,0.016446757,0.003076543
30/6/2015,0.03187804,0.036464228,0.03187804,0.034725695,0.033975252,0.034725695,0.054498427,0.049779201,0.054498427,0.003076543
31/7/2015,0.038125307,0.041038348,0.038125307,0.057981171,0.057460534,0.057981171,0.055425127,0.046142438,0.055425127,0.003076543
31/8/2015,0.010364178,0.045562167,0.010364178,0.041588033,0.040750895,0.041588033,0.033652489,0.035390307,0.033652489,0.003076543
30/9/2015,0.021085651,0.003153518,0.021085651,-0.031410835,-0.023782038,-0.031410835,-0.009422319,-0.01323063,-0.009422319,0.003076543
31/10/2015,-0.034262234,-0.062302431,-0.034262234,-0.05305273,-0.05602114,-0.05305273,-0.036373618,-0.030991739,-0.036373618,0.003076543
30/11/2015,0.005594921,-0.013100915,0.005594921,0.051161703,0.049107475,0.051161703,0.055877331,0.051940572,0.055877331,0.003076543
31/12/2015,0.021831446,0.01982681,0.021831446,0.061030423,0.061432049,0.061030423,0.032600279,0.033817002,0.032600279,0.003076543
31/1/2016,0.008173124,0.015352581,0.008173124,0.015781735,0.010373344,0.015781735,0.022064449,0.027495877,0.022064449,0.003076543
29/2/2016,-0.020535287,-0.027455933,-0.020535287,-0.00619885,-0.001143298,-0.00619885,-0.002034989,-0.00398821,-0.002034989,0.003076543
31/3/2016,0.003443962,0.014152117,0.003443962,-0.032525596,-0.028926146,-0.032525596,-0.057900246,-0.045433894,-0.057900246,0.003076543
30/4/2016,0.016861929,0.014301053,0.016861929,-0.008454122,-0.013528709,-0.008454122,-0.00395105,0.004871703,-0.00395105,0.003076543
31/5/2016,-0.015762237,-0.014430691,-0.015762237,0.019010966,0.022864426,0.019010966,0.032978826,0.032197687,0.032978826,0.003076543
30/6/2016,0.014279602,0.024866999,0.024866999,0.015893406,0.015520175,0.015520175,0.042812754,0.034808021,0.034808021,0.003076543
31/7/2016,0.009203903,0.005911573,0.005911573,0.025732341,0.014009809,0.014009809,-0.002588135,-0.005266977,-0.005266977,0.003076543
31/8/2016,-0.000194675,0.001569611,-0.000194675,-0.005773489,-0.000797665,-0.005773489,-0.017067688,-0.00680094,-0.017067688,0.003076543
30/9/2016,-0.005221274,-0.017556224,-0.005221274,0.032114064,0.033384245,0.032114064,0.021493967,0.025416416,0.021493967,0.003076543
31/10/2016,0.023535791,0.021959463,0.023535791,0.029730737,0.02131611,0.029730737,0.020808897,0.021093095,0.020808897,0.003076543
30/11/2016,-0.011048785,0.00153949,-0.011048785,-0.004002435,0.004556468,-0.004002435,0.029264253,0.026208709,0.029264253,0.003076543
31/12/2016,-0.00869425,-0.029921179,-0.00869425,-0.018826298,-0.015607687,-0.018826298,-0.024074603,-0.015117505,-0.024074603,0.003076543
31/1/2017,0.00615392,0.000877809,0.00615392,-0.007847639,-0.004424504,-0.007847639,-0.024010385,-0.026766287,-0.024010385,0.003076543
28/2/2017,0.01318016,0.015404006,0.01318016,0.01165344,0.013345118,0.01165344,0.015326411,0.014024049,0.015326411,0.003076543
31/3/2017,0.082760056,0.072436803,0.082760056,0.023838201,0.006847191,0.023838201,-0.027958588,-0.031449873,-0.027958588,0.003076543
30/4/2017,0.044774636,0.037502655,0.044774636,0.033928801,0.032632886,0.033928801,0.051582958,0.048510301,0.051582958,0.003076543
31/5/2017,-0.024257958,-0.008890752,-0.024257958,-0.003618136,-0.01234471,-0.003618136,0.049198092,0.049193873,0.049198092,0.003076543
30/6/2017,0.02495865,0.02127524,0.02495865,0.051068821,0.046745119,0.051068821,0.065052633,0.059665577,0.065052633,0.003076543
31/7/2017,0.03113657,0.041046487,0.03113657,0.032496977,0.029660874,0.032496977,0.030429156,0.030326298,0.030429156,0.003076543
31/8/2017,-0.003757272,-0.000466171,-0.003757272,0.01096911,0.010484187,0.01096911,0.016720258,0.020651969,0.016720258,0.003076543
30/9/2017,-0.026934889,-0.069485569,-0.026934889,-0.066708343,-0.046685439,-0.066708343,-0.05901761,-0.047883104,-0.05901761,0.003076543
31/10/2017,0.011027602,0.010930239,0.011027602,0.018033479,0.017506336,0.018033479,0.010782977,0.021385027,0.010782977,0.003076543
30/11/2017,-0.018888933,-0.009859235,-0.018888933,0.057991897,0.061848599,0.057991897,0.043783163,0.042816666,0.043783163,0.003076543
31/12/2017,0.037037747,0.019199666,0.037037747,0.030760554,0.032540306,0.030760554,0.043660534,0.033741382,0.043660534,0.003076543
31/1/2018,0.0138258,0.020796773,0.0138258,0.000486685,0.005569701,0.000486685,-0.00553644,-0.000515758,-0.00553644,0.003076543
28/2/2018,0.022390534,0.025886097,0.022390534,0.023466741,0.018350832,0.023466741,0.037450693,0.031381456,0.037450693,0.003076543
31/3/2018,0.02315751,0.038622859,0.02315751,0.008044274,0.013939536,0.008044274,0.003099084,0.004105827,0.003099084,0.003076543
30/4/2018,0.002980016,-0.004932562,0.002980016,-0.002189453,-0.001774296,-0.002189453,0.016236942,0.011525394,0.016236942,0.003076543
31/5/2018,-0.006440927,0.035310444,-0.006440927,-0.001495866,0.000627667,-0.001495866,-0.022965138,-0.026839069,-0.022965138,0.003076543
30/6/2018,-0.002053483,-0.022639384,-0.002053483,-0.056433993,-0.056171681,-0.056433993,-0.016367668,-0.013875631,-0.016367668,0.003076543
31/7/2018,-0.006806579,-0.027568102,-0.027568102,-0.075526231,-0.070818969,-0.070818969,-0.066077022,-0.065922007,-0.065922007,0.003076543
31/8/2018,-0.02681789,-0.022110187,-0.022110187,0.027065629,0.042039485,0.042039485,0.030606062,0.034610525,0.034610525,0.003076543
30/9/2018,-0.011599361,-0.01328797,-0.011599361,0.004511936,0.004879858,0.004511936,-0.006138154,-0.001858219,-0.006138154,0.003076543
31/10/2018,0.017205781,0.036550971,0.017205781,0.045825218,0.047770759,0.045825218,0.079134328,0.073462123,0.079134328,0.003076543
30/11/2018,0.00072197,-0.010123813,-0.010123813,0.015661381,0.007927496,0.007927496,0.058119047,0.054912254,0.054912254,0.003076543
31/12/2018,0.01406009,0.033674468,0.033674468,0.000315184,0.010729318,0.010729318,0.01629804,0.02163763,0.02163763,0.003076543
31/1/2019,0.008327173,-0.016424393,-0.016424393,-0.052898193,-0.054596481,-0.054596481,-0.065340387,-0.063746996,-0.063746996,0.003076543
28/2/2019,-0.022943381,-0.026305862,-0.022943381,-0.06033016,-0.051028081,-0.06033016,-0.053262129,-0.051012872,-0.053262129,0.003076543
31/3/2019,0.031930787,0.039389479,0.031930787,-0.067987058,-0.06297003,-0.067987058,-0.066026893,-0.066461527,-0.066026893,0.003076543
30/4/2019,-0.015751237,-0.014604893,-0.014604893,-0.007639099,0.002991867,0.002991867,-0.051159062,-0.05831216,-0.05831216,0.003076543
31/5/2019,-0.035287235,-0.029871995,-0.029871995,-0.018198385,-0.006075473,-0.006075473,0.011766496,0.021295756,0.021295756,0.003076543
30/6/2019,0.018517846,0.001386593,0.018517846,0.007987428,0.002819575,0.007987428,0.005067324,0.000760873,0.005067324,0.003076543
31/7/2019,-0.028136675,-0.074341087,-0.028136675,-0.026366278,-0.034200721,-0.026366278,-0.0408471,-0.043524583,-0.0408471,0.003076543
31/8/2019,0.004449572,0.012345054,0.012345054,0.014709825,0.012857293,0.012857293,0.051922749,0.051071326,0.051071326,0.003076543
30/9/2019,0.020837089,0.016966066,0.016966066,-0.016670117,-0.01537558,-0.01537558,-0.005679218,-0.014688251,-0.014688251,0.003076543
31/10/2019,0.018017879,-0.022835363,-0.022835363,-0.023332951,-0.038089182,-0.038089182,-0.022106967,-0.032659481,-0.032659481,0.003076543
30/11/2019,0.005993637,0.022199058,0.005993637,0.016160222,0.025312445,0.016160222,0.025868001,0.027037802,0.025868001,0.003076543
31/12/2019,0.049192435,0.037706848,0.037706848,0.029913701,0.012882233,0.012882233,0.010588211,-0.009607144,-0.009607144,0.003076543
31/1/2020,-0.012354004,0.016049144,-0.012354004,0.041020295,0.023139506,0.041020295,0.006328345,-0.007270361,0.006328345,0.003076543
29/2/2020,0.001678343,0.009814336,0.009814336,0.01926359,0.009555273,0.009555273,0.035812945,0.044941731,0.044941731,0.003076543
31/3/2020,0.045834819,0.08301013,0.08301013,0.064900346,0.058014009,0.058014009,0.06449435,0.054436864,0.054436864,0.003076543
30/4/2020,-0.065777601,-0.175810825,-0.175810825,-0.145156476,-0.150551703,-0.150551703,-0.144980779,-0.130266984,-0.130266984,0.003076543
31/5/2020,0.050502501,0.000551986,0.000551986,0.046775477,0.008149426,0.008149426,0.056961616,0.037947735,0.037947735,0.003076543
30/6/2020,0.011296569,-0.009267497,0.011296569,0.036149319,0.033497398,0.036149319,0.010024805,0.007982138,0.010024805,0.003076543
31/7/2020,0.161219772,0.108888113,0.161219772,0.160137138,0.116689291,0.160137138,0.169564746,0.13358355,0.169564746,0.003076543
31/8/2020,0.046075249,0.046196982,0.046075249,0.034648739,0.042969714,0.034648739,0.038508203,0.05143197,0.038508203,0.003076543
30/9/2020,-0.064018765,-0.044128775,-0.064018765,-0.060557827,-0.063732997,-0.060557827,-0.016491747,-0.013933895,-0.016491747,0.003076543
31/10/2020,0.038276225,0.036842802,0.036842802,0.055070575,0.044939798,0.044939798,0.08131929,0.079739743,0.079739743,0.003076543
30/11/2020,-0.013882455,-0.046988203,-0.013882455,-0.057205506,-0.062744432,-0.057205506,-0.115819478,-0.109614747,-0.115819478,0.003076543
31/12/2020,-0.083416243,-0.091074197,-0.083416243,-0.126000073,-0.116660413,-0.126000073,-0.160558575,-0.151234305,-0.160558575,0.003076543
31/1/2021,0.029811663,-0.013124254,0.029811663,0.064031058,0.059128411,0.064031058,0.128806791,0.12062033,0.128806791,0.003076543
28/2/2021,0.087068898,0.097180826,0.087068898,0.077834988,0.063297621,0.077834988,-0.024322875,-0.009368792,-0.024322875,0.003076543
31/3/2021,-0.05264705,-0.043205963,-0.043205963,-0.009535961,-0.008122471,-0.008122471,-0.099580212,-0.093092178,-0.093092178,0.003076543
30/4/2021,0.036822681,0.040164663,0.036822681,0.007428759,0.029423186,0.007428759,0.086234685,0.10246163,0.086234685,0.003076543
31/5/2021,-0.003356805,0.017414527,-0.003356805,-0.01771088,-0.023379087,-0.01771088,-0.032888383,-0.047138644,-0.032888383,0.003076543
30/6/2021,-0.024297799,-0.020196886,-0.024297799,0.026922646,0.012648737,0.026922646,0.009471225,0.008824428,0.009471225,0.003076543
31/7/2021,-0.007388697,-0.028562742,-0.007388697,0.00630142,0.00770162,0.00630142,0.041305359,0.031105048,0.041305359,0.003076543
31/8/2021,0.023170347,0.021949076,0.023170347,0.04968215,0.041901265,0.04968215,0.067451798,0.067383645,0.067451798,0.003076543
30/9/2021,0.014889024,0.008491777,0.014889024,-0.006987029,-0.024002479,-0.006987029,0.046980214,0.061921151,0.046980214,0.003076543
31/10/2021,0.014078755,0.027600562,0.014078755,0.052194909,0.045486369,0.052194909,0.058263983,0.042712809,0.058263983,0.003076543
30/11/2021,-0.034196772,-0.041969069,-0.034196772,-0.027557064,-0.039736712,-0.027557064,-0.018556584,-0.031370379,-0.018556584,0.003076543
31/12/2021,0.031512099,0.029985945,0.031512099,0.042242304,0.02942892,0.042242304,0.067110212,0.058979524,0.067110212,0.003076543
31/1/2022,-0.022668217,-0.013879608,-0.022668217,-0.002797135,0.005429478,-0.002797135,0.001215011,-0.000376857,0.001215011,0.003076543
28/2/2022,0.000755187,0.011367982,0.000755187,0.035993268,0.037468801,0.035993268,0.045368423,0.053475359,0.045368423,0.003076543
31/3/2022,-0.013034719,-0.029249861,-0.013034719,-0.004584696,-0.022498101,-0.004584696,0.001186152,-0.010594683,0.001186152,0.003076543
30/4/2022,0.044207426,0.052057449,0.044207426,0.061855822,0.056681078,0.061855822,0.001664733,-0.006571928,0.001664733,0.003076543
31/5/2022,0.017764897,0.030128634,0.017764897,-0.011302246,-0.012831944,-0.011302246,0.011735093,0.016279467,0.011735093,0.003076543
30/6/2022,-0.011637736,0.002483797,-0.011637736,-0.005856376,0.003486827,-0.005856376,-0.02222009,-0.024928726,-0.02222009,0.003076543
31/7/2022,0.002167561,0.015334748,0.002167561,-0.003817458,0.002296037,-0.003817458,0.011153312,0.013464005,0.011153312,0.003076543
31/8/2022,-0.001515257,0.01647509,-0.001515257,0.029200936,0.018614842,0.029200936,0.060620841,0.048523926,0.060620841,0.003076543
30/9/2022,0.039237226,0.05476169,0.039237226,0.07795897,0.06614289,0.07795897,0.079384956,0.06908025,0.079384956,0.003076543
31/10/2022,0.006741477,-0.021486684,0.006741477,-0.0779225,-0.075655863,-0.0779225,-0.035796872,-0.04866952,-0.035796872,0.003076543
30/11/2022,0.002763467,-0.013354815,0.002763467,-0.006454255,-0.0134847,-0.006454255,-0.034403802,-0.049760745,-0.034403802,0.003076543
31/12/2022,0.012728597,-0.000660624,0.012728597,0.006354702,0.000436395,0.006354702,-0.021834877,-0.029512492,-0.021834877,0.003076543
